ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Z_CostContact,Z_Revenue,Age,Children,HouseholdSize,CustomerTenure,TotalSpend,TotalPurchases,DealsPurchases,WebVisitIntensity,WebShare,CatalogShare,StoreShare,CampaignAcceptance,cluster,pc1,pc2,segment
11986,1987,Master,Married,70554.0,1,0,2012-04-13,23,843,154,636,79,104,113,1,12,6,11,6,0,0,0,0,0,0,0,3,11,28,1,3,993.0,1929.0,29,1,6,0.41379310344827586,0.20689655172413793,0.3793103448275862,0,0,-0.36847090081558265,-0.7811394618502177,High-Value Loyalists
11987,1984,Graduation,Married,40646.0,0,1,2012-11-06,95,120,11,24,77,8,25,7,3,3,3,8,0,0,0,0,0,0,0,3,11,31,1,3,786.0,265.0,9,7,8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,2.0773333093090427,-0.542962750338604,Digital Enthusiasts
11988,1948,Graduation,Widow,34167.0,1,0,2013-12-03,52,316,116,294,393,117,36,4,1,6,9,3,0,0,0,0,0,0,0,3,11,67,1,2,394.0,1272.0,16,4,3,0.0625,0.375,0.5625,0,1,0.20887127390315172,1.0299030636784634,Digital Enthusiasts
11989,1961,Graduation,Widow,76913.0,0,0,2013-01-27,1,719,143,444,308,122,97,1,20,2,9,1,0,0,0,0,1,0,0,3,11,54,0,1,704.0,1833.0,31,1,1,0.6451612903225806,0.06451612903225806,0.2903225806451613,1,0,-2.3499918062684584,-0.9509457384478667,High-Value Loyalists
11990,1969,Graduation,Widow,114516.0,0,0,2012-02-11,10,835,332,466,5,59,178,0,7,3,22,5,0,0,0,0,0,0,0,3,11,46,0,1,1055.0,1875.0,32,0,5,0.21875,0.09375,0.6875,0,0,-2.5798554812543366,1.2101426466679965,High-Value Loyalists
11991,1969,Graduation,Married,38607.0,0,1,2012-10-23,38,52,58,187,19,2,38,7,1,2,12,8,0,0,0,0,0,0,0,3,11,46,1,3,800.0,356.0,15,7,8,0.06666666666666667,0.13333333333333333,0.8,0,1,1.530565517647292,2.047695870849085,Digital Enthusiasts
11992,1976,Graduation,Together,48959.0,1,0,2014-01-23,40,67,77,153,7,66,46,3,2,4,7,2,0,0,1,0,0,0,0,3,11,39,1,3,343.0,416.0,13,3,2,0.15384615384615385,0.3076923076923077,0.5384615384615384,1,1,0.6802940461988682,0.5451157142817017,Digital Enthusiasts
11993,1962,Graduation,Single,130117.49999999999,0,0,2013-12-21,12,805,285,426,184,117,238,4,12,7,15,4,0,1,0,0,1,0,0,3,11,53,0,1,376.0,2055.0,34,4,4,0.35294117647058826,0.20588235294117646,0.4411764705882353,2,0,-2.559121231346996,-0.08842289230198452,High-Value Loyalists
11994,1973,Master,Together,64625.0,0,0,2014-01-10,27,340,138,338,38,74,202,1,11,7,6,5,0,0,0,0,0,1,0,3,11,42,0,2,356.0,1130.0,24,1,5,0.4583333333333333,0.2916666666666667,0.25,1,0,-0.9860289294925743,-1.114329479869442,High-Value Loyalists
11995,1992,Graduation,Married,41036.0,1,1,2013-08-30,99,180,28,130,47,30,78,4,3,4,6,5,0,0,0,1,0,1,0,3,11,23,2,4,489.0,493.0,13,4,5,0.23076923076923078,0.3076923076923077,0.46153846153846156,2,1,2.311776806379135,-0.12520880720450717,Digital Enthusiasts
11996,1979,Graduation,Married,70407.0,1,0,2012-06-12,25,877,178,380,35,141,49,1,11,6,10,5,1,0,0,0,0,0,0,3,11,36,1,3,933.0,1660.0,27,1,5,0.4074074074074074,0.2222222222222222,0.37037037037037035,1,0,-0.3416232946194822,-0.7565619800041796,High-Value Loyalists
11997,1973,Basic,Divorced,60393.0,0,0,2012-06-24,41,229,84,300,27,25,81,3,3,1,7,7,0,0,0,0,0,0,0,3,11,42,0,1,921.0,746.0,11,3,7,0.2727272727272727,0.09090909090909091,0.6363636363636364,0,0,-0.5777262060404349,1.2137852464689658,High-Value Loyalists
11998,1957,Graduation,Widow,44958.0,1,0,2014-06-09,45,387,24,227,129,28,198,6,6,6,4,10,0,0,0,1,0,0,0,3,11,58,1,2,206.0,993.0,16,6,10,0.375,0.375,0.25,1,1,0.7405594883168455,-0.8674661504261902,Digital Enthusiasts
11999,1971,Graduation,Divorced,58086.0,1,2,2012-03-18,56,136,11,72,1,18,15,4,1,3,3,8,0,0,0,0,0,0,0,3,11,44,3,4,1019.0,253.0,7,4,8,0.14285714285714285,0.42857142857142855,0.42857142857142855,0,1,2.712736948692398,-0.21545153728828773,Digital Enthusiasts
12000,1947,Graduation,Married,63554.0,0,0,2013-12-05,66,125,1,154,45,100,14,0,4,3,2,6,0,0,0,1,0,0,0,3,11,68,0,2,392.0,439.0,9,0,6,0.4444444444444444,0.3333333333333333,0.2222222222222222,1,0,-0.28221123214411403,-0.9241053755476659,High-Value Loyalists
12001,1977,Graduation,Single,76614.0,0,0,2013-06-23,0,456,185,411,25,2,160,2,5,4,5,11,0,0,0,0,0,0,0,3,11,38,0,1,557.0,1239.0,14,2,11,0.35714285714285715,0.2857142857142857,0.35714285714285715,0,0,-1.112307841178296,-0.45458637214659436,High-Value Loyalists
12002,1941,Graduation,Single,58352.0,0,0,2012-02-08,55,147,42,125,119,90,50,3,1,3,7,11,0,1,0,1,0,0,0,3,11,74,0,1,1058.0,573.0,11,3,11,0.09090909090909091,0.2727272727272727,0.6363636363636364,2,0,-0.38042324578080766,1.4988851812255874,High-Value Loyalists
12003,1962,Graduation,Married,31091.0,1,2,2014-01-29,49,178,83,102,45,8,86,5,6,3,3,6,0,0,0,0,0,0,0,3,11,53,3,5,337.0,502.0,12,5,6,0.5,0.25,0.25,0,1,3.2721121622511147,-1.298295686462587,Digital Enthusiasts
12004,1967,Graduation,Married,116200.0,0,0,2014-03-25,31,421,40,832,691,111,68,2,19,7,10,3,0,0,0,0,0,0,0,3,11,48,0,2,282.0,2163.0,36,2,3,0.5277777777777778,0.19444444444444445,0.2777777777777778,0,0,-2.0284632388113617,-1.0987504528846586,High-Value Loyalists
12005,1955,PhD,Single,43931.0,0,0,2013-07-24,47,208,35,276,25,109,18,4,8,5,5,7,0,0,0,0,1,0,0,3,11,60,0,1,526.0,671.0,18,4,7,0.4444444444444444,0.2777777777777778,0.2777777777777778,1,0,-0.47628075594806357,-0.6020008923249223,High-Value Loyalists
12007,1969,Graduation,Together,64841.0,0,0,2012-08-08,34,1330,598,468,284,190,8,1,9,14,19,5,0,0,1,1,0,1,0,3,11,46,0,2,876.0,2878.0,42,1,5,0.21428571428571427,0.3333333333333333,0.4523809523809524,3,0,-2.0214364437033656,-0.143939234800491,High-Value Loyalists
12008,1977,PhD,Together,59838.0,0,0,2014-05-09,15,628,479,368,296,468,320,0,3,8,25,3,0,0,0,0,0,0,0,3,11,38,0,2,237.0,2559.0,36,0,3,0.08333333333333333,0.2222222222222222,0.6944444444444444,0,0,-1.9295678867453634,1.2735591659730487,High-Value Loyalists
12009,1970,Master,Married,40498.0,1,1,2013-05-16,99,86,6,158,112,94,24,6,1,4,7,6,0,0,0,1,0,0,0,3,11,45,2,4,595.0,480.0,12,6,6,0.08333333333333333,0.3333333333333333,0.5833333333333334,1,1,2.592942034645828,0.8001186944973574,Digital Enthusiasts
12010,1965,Graduation,Widow,76553.0,0,0,2013-08-20,6,636,164,364,429,180,620,4,11,11,14,3,1,1,0,0,0,0,0,3,11,50,0,1,499.0,2393.0,36,4,3,0.3055555555555556,0.3055555555555556,0.3888888888888889,2,0,-2.270531334887995,-0.30815150555920456,High-Value Loyalists
12011,1972,Graduation,Married,43665.0,0,0,2013-04-22,69,304,77,428,93,312,11,2,5,4,15,5,0,0,0,1,0,0,0,3,11,43,0,2,619.0,1225.0,24,2,5,0.20833333333333334,0.16666666666666666,0.625,1,0,-0.45035904986935793,1.074930210359088,High-Value Loyalists
12012,1955,Graduation,Single,100277.0,0,0,2014-03-11,0,1209,779,573,89,338,55,0,23,11,17,3,0,0,1,0,0,0,0,3,11,60,0,1,296.0,3043.0,51,0,3,0.45098039215686275,0.21568627450980393,0.3333333333333333,1,0,-3.458747529900905,-0.7706129501066822,High-Value Loyalists
12013,1978,PhD,Widow,99326.0,1,0,2013-12-09,32,374,220,114,39,59,305,2,6,3,6,2,0,0,0,0,0,0,0,3,11,37,1,2,388.0,1111.0,15,2,2,0.4,0.2,0.4,0,0,-0.6584417395379287,-0.3664886622817334,High-Value Loyalists
12014,1959,2n Cycle,Together,85824.0,1,1,2013-12-30,44,608,59,162,93,25,218,1,9,5,8,4,0,0,0,0,0,0,0,3,11,56,2,4,367.0,1165.0,22,1,4,0.4090909090909091,0.22727272727272727,0.36363636363636365,0,1,0.7781481951076297,-0.6962322845578358,Digital Enthusiasts
12015,1970,2n Cycle,Together,36094.0,1,2,2013-01-18,37,204,57,36,129,10,102,6,8,2,5,6,0,0,0,1,0,1,0,3,11,45,3,5,713.0,538.0,15,6,6,0.5333333333333333,0.13333333333333333,0.3333333333333333,2,1,3.112066665535008,-1.0380183235379608,Digital Enthusiasts
12016,1988,Master,Single,65115.0,0,1,2014-04-21,15,796,7,553,17,722,35,3,19,2,15,4,0,0,1,0,1,0,0,3,11,27,1,2,255.0,2130.0,36,3,4,0.5277777777777778,0.05555555555555555,0.4166666666666667,2,0,-1.0419817361553865,-0.5698542952675106,High-Value Loyalists
12017,1971,Graduation,Married,107485.0,0,0,2013-10-10,21,517,344,768,74,50,141,1,9,11,4,3,0,1,1,0,0,1,0,3,11,44,0,2,448.0,1894.0,24,1,3,0.375,0.4583333333333333,0.16666666666666666,3,0,-1.92249749032025,-1.660894628283251,High-Value Loyalists
12018,1974,Graduation,Divorced,47561.0,0,1,2012-11-09,77,86,11,66,26,23,24,6,1,2,1,3,1,0,0,0,0,0,0,3,11,41,1,2,783.0,236.0,4,6,3,0.25,0.5,0.25,1,1,1.0555537286153338,-0.7997724978316154,Digital Enthusiasts
12019,1973,Graduation,Married,60684.0,0,0,2012-08-21,39,817,147,205,254,243,339,2,4,10,13,5,0,0,0,0,0,0,0,3,11,42,0,2,863.0,2005.0,27,2,5,0.14814814814814814,0.37037037037037035,0.48148148148148145,0,0,-1.1012613560484954,0.23174794617177155,High-Value Loyalists
12020,1979,Graduation,Divorced,38261.0,1,1,2013-12-20,99,62,127,131,5,26,29,3,2,1,7,6,1,1,0,0,0,0,0,3,11,36,2,3,377.0,380.0,10,3,6,0.2,0.1,0.7,2,1,1.8838408772406157,1.3415607762601183,Digital Enthusiasts
12021,1969,Basic,Divorced,95577.0,0,0,2012-01-22,40,754,207,1003,42,21,115,1,6,7,23,1,0,1,0,0,0,0,0,3,11,46,0,1,1075.0,2142.0,36,1,1,0.16666666666666666,0.19444444444444445,0.6388888888888888,1,0,-2.541293231073562,1.0282596339214385,High-Value Loyalists
12022,1968,Graduation,Together,100543.0,0,0,2014-03-13,17,526,20,872,120,112,32,1,6,7,5,3,0,0,0,0,1,0,0,3,11,47,0,2,294.0,1682.0,18,1,3,0.3333333333333333,0.3888888888888889,0.2777777777777778,1,0,-1.5940407570013564,-0.9297677274410261,High-Value Loyalists
12023,1981,PhD,Together,63293.0,0,0,2013-11-23,0,769,114,294,5,60,63,5,3,5,13,3,0,0,0,0,0,1,0,3,11,34,0,2,404.0,1305.0,21,5,3,0.14285714285714285,0.23809523809523808,0.6190476190476191,1,0,-0.8360080295528314,0.9597754264660565,High-Value Loyalists
12024,1971,Graduation,Married,63457.0,0,0,2013-05-29,3,378,11,346,23,255,128,2,5,1,16,6,1,0,0,0,0,1,0,3,11,44,0,2,582.0,1141.0,22,2,6,0.22727272727272727,0.045454545454545456,0.7272727272727273,2,0,-0.9813493617909248,1.4722704256516637,High-Value Loyalists
12025,1972,Master,Married,85657.0,1,0,2014-06-06,32,490,46,168,46,49,94,4,2,3,12,1,0,0,0,0,1,0,0,3,11,43,1,3,209.0,893.0,17,4,1,0.11764705882352941,0.17647058823529413,0.7058823529411765,1,1,0.06863737682745114,1.3825579172014015,Digital Enthusiasts
12026,1944,PhD,Widow,66231.0,0,0,2012-08-28,17,211,103,132,77,45,83,3,5,5,3,6,0,0,0,0,1,0,0,3,11,71,0,1,856.0,651.0,13,3,6,0.38461538461538464,0.38461538461538464,0.23076923076923078,1,0,-0.969949267221317,-0.8220548221045684,High-Value Loyalists
12027,1980,Graduation,Married,71512.0,0,0,2014-06-06,33,534,27,229,97,132,252,2,9,2,10,4,0,0,0,0,1,1,0,3,11,35,0,2,209.0,1271.0,21,2,4,0.42857142857142855,0.09523809523809523,0.47619047619047616,2,0,-0.9651402939466862,0.04154852153022587,High-Value Loyalists
12028,1962,Master,Married,53592.0,0,1,2012-04-30,62,78,37,95,15,7,11,3,1,1,2,8,0,0,0,0,0,0,0,3,11,53,1,3,976.0,243.0,4,3,8,0.25,0.25,0.5,0,1,1.3879400248615206,0.42476403599852575,Digital Enthusiasts
12029,1982,Graduation,Married,35174.0,0,1,2013-11-06,51,78,78,138,18,36,47,7,2,3,4,7,0,0,0,0,0,0,0,3,11,33,1,3,421.0,395.0,9,7,7,0.2222222222222222,0.3333333333333333,0.4444444444444444,0,1,1.7390697154820611,0.08352130020129786,Digital Enthusiasts
12030,1978,PhD,Single,57656.0,0,0,2012-06-29,22,846,225,1002,302,29,698,0,5,17,26,1,0,0,0,0,1,1,0,3,11,37,0,1,916.0,3102.0,48,0,1,0.10416666666666667,0.3541666666666667,0.5416666666666666,2,0,-2.9961271650436667,0.3910935840426928,High-Value Loyalists
12031,1981,Graduation,Divorced,42355.0,0,1,2013-08-24,99,251,9,53,5,40,46,3,3,3,5,9,0,0,0,0,0,1,0,3,11,34,1,2,495.0,404.0,11,3,9,0.2727272727272727,0.2727272727272727,0.45454545454545453,1,1,1.083480709532939,0.15786480581976808,Digital Enthusiasts
12032,1977,PhD,Together,125035.0,0,0,2012-11-11,39,437,156,55,326,34,27,3,14,1,5,4,0,0,0,0,0,1,0,3,11,38,0,2,781.0,1035.0,20,3,4,0.7,0.05,0.25,1,0,-1.1899624438147447,-1.3281929554940197,High-Value Loyalists
12033,1968,PhD,Widow,51208.0,1,0,2012-12-02,34,433,360,364,44,14,318,3,9,6,11,4,0,1,0,0,0,1,0,3,11,47,1,2,760.0,1533.0,26,3,4,0.34615384615384615,0.23076923076923078,0.4230769230769231,2,0,-0.4404170909167231,-0.20108298464921134,High-Value Loyalists
12034,1971,Graduation,Divorced,78409.0,0,0,2012-08-21,6,441,288,279,125,61,764,2,13,11,11,5,0,0,1,0,0,0,0,3,11,44,0,1,863.0,1958.0,35,2,5,0.37142857142857144,0.3142857142857143,0.3142857142857143,1,0,-2.166197214594284,-0.7888985821574306,High-Value Loyalists
12035,1975,PhD,Widow,41320.0,0,2,2014-04-12,57,73,13,47,6,6,29,8,1,3,0,7,0,0,1,0,0,1,0,3,11,40,2,3,264.0,174.0,4,8,7,0.25,0.75,0.0,2,1,2.3114173255276143,-2.27700407188653,Digital Enthusiasts
12036,1955,2n Cycle,Together,56300.0,1,1,2013-05-20,41,348,98,238,62,20,34,5,5,4,2,4,0,0,0,0,0,0,0,3,11,60,2,4,591.0,800.0,11,5,4,0.45454545454545453,0.36363636363636365,0.18181818181818182,0,1,1.8230038626017928,-1.4881156661721453,Digital Enthusiasts
12037,1962,Graduation,Single,130117.49999999999,0,0,2013-03-08,67,632,290,646,103,169,170,1,17,3,14,3,0,0,0,1,0,0,0,3,11,53,0,1,664.0,2010.0,34,1,3,0.5,0.08823529411764706,0.4117647058823529,1,0,-2.4935074337017995,-0.2743916177867034,High-Value Loyalists
12038,1975,Graduation,Together,33245.0,0,1,2012-08-30,70,152,38,278,67,78,137,6,7,1,7,4,1,0,0,0,0,0,0,3,11,40,1,3,854.0,750.0,15,6,4,0.4666666666666667,0.06666666666666667,0.4666666666666667,1,1,1.3550323030493336,0.051998481404305255,Digital Enthusiasts
12039,1976,Graduation,Together,45539.0,1,1,2013-10-16,89,230,37,120,18,39,43,5,5,3,4,4,0,0,0,0,0,0,0,3,11,39,2,4,442.0,487.0,12,5,4,0.4166666666666667,0.25,0.3333333333333333,0,1,2.360127144032909,-0.7226977148952177,Digital Enthusiasts
12040,1988,PhD,Widow,82013.0,0,0,2012-08-09,42,788,12,313,105,217,73,6,4,10,7,9,0,0,1,0,0,0,0,3,11,27,0,1,875.0,1508.0,21,6,9,0.19047619047619047,0.47619047619047616,0.3333333333333333,1,0,-0.8809771807875398,-0.5511287011530931,High-Value Loyalists
12041,1976,Master,Together,43751.0,0,1,2013-05-25,85,70,40,123,1,30,45,9,4,3,6,8,0,0,0,0,0,0,0,3,11,39,1,3,586.0,309.0,13,9,8,0.3076923076923077,0.23076923076923078,0.46153846153846156,0,1,2.0792843203969635,0.2033220355941909,Digital Enthusiasts
12042,1962,Master,Single,31355.0,1,2,2012-11-23,35,92,9,150,10,6,30,3,5,1,4,6,0,0,1,0,0,0,0,3,11,53,3,4,769.0,297.0,10,3,6,0.5,0.1,0.4,1,1,2.5530416097405353,-0.5004782148952344,Digital Enthusiasts
12043,1953,Graduation,Divorced,68910.0,1,1,2014-03-18,57,106,36,46,129,42,64,1,1,3,5,5,0,0,0,0,0,0,0,3,11,62,2,3,289.0,423.0,9,1,5,0.1111111111111111,0.3333333333333333,0.5555555555555556,0,1,1.0628749859134252,0.7473138118388218,Digital Enthusiasts
12044,1959,Basic,Together,66494.0,0,0,2012-10-02,32,142,5,111,3,23,37,6,1,1,3,6,0,0,0,1,0,0,0,3,11,56,0,2,821.0,321.0,5,6,6,0.2,0.2,0.6,1,1,0.2372134269178906,1.1270431068760158,Digital Enthusiasts
12045,1957,Graduation,Widow,101466.0,0,0,2013-09-12,18,254,155,356,298,271,30,1,11,5,10,2,0,0,0,0,0,1,0,3,11,58,0,1,476.0,1364.0,26,1,2,0.4230769230769231,0.19230769230769232,0.38461538461538464,1,0,-2.2167044009663357,-0.27094021833702253,High-Value Loyalists
12046,1982,Master,Together,67712.0,1,1,2012-06-12,38,504,113,235,51,67,160,0,3,2,10,4,0,0,0,0,0,0,0,3,11,33,2,4,933.0,1130.0,15,0,4,0.2,0.13333333333333333,0.6666666666666666,0,1,1.0140350082690084,0.8391428128401394,Digital Enthusiasts
12047,1960,Master,Widow,39758.0,1,1,2012-10-03,36,58,4,50,3,8,2,10,3,1,8,6,0,0,0,0,0,0,0,3,11,55,2,3,820.0,142.34,12,10,6,0.25,0.08333333333333333,0.6666666666666666,0,1,2.2958085291852846,1.315050214104152,Digital Enthusiasts
12048,1955,Graduation,Divorced,88594.0,0,0,2013-04-11,0,445,111,445,70,156,319,1,2,3,19,5,0,0,0,0,0,0,0,3,11,60,0,1,630.0,1546.0,24,1,5,0.08333333333333333,0.125,0.7916666666666666,0,0,-2.0420799233867846,2.055285832513126,High-Value Loyalists
12049,1977,Graduation,Widow,73888.0,0,0,2014-04-04,59,350,141,140,71,53,291,0,11,6,7,4,0,0,0,0,0,0,0,3,11,38,0,1,272.0,1046.0,24,0,4,0.4583333333333333,0.25,0.2916666666666667,0,0,-1.4460209871823344,-0.780156161576634,High-Value Loyalists
12050,1965,Basic,Single,52325.0,0,0,2012-12-31,15,247,15,226,18,60,5,5,3,1,7,4,0,0,1,0,0,0,0,3,11,50,0,1,731.0,571.0,11,5,4,0.2727272727272727,0.09090909090909091,0.6363636363636364,1,0,-0.6206771015703303,1.2885846218360542,High-Value Loyalists
12051,1948,Graduation,Divorced,75952.0,0,0,2012-06-08,65,457,595,278,31,37,79,0,3,17,9,4,1,0,0,1,1,0,0,3,11,67,0,1,937.0,1477.0,29,0,4,0.10344827586206896,0.5862068965517241,0.3103448275862069,3,0,-1.9283084357038973,-0.44207193789529475,High-Value Loyalists
12052,1974,Master,Divorced,52703.0,1,1,2014-03-13,20,564,87,30,119,86,124,1,5,7,4,5,0,0,0,0,0,0,0,3,11,41,2,3,294.0,1010.0,16,1,5,0.3125,0.4375,0.25,0,1,0.703546980070795,-1.2005191813721834,Digital Enthusiasts
12053,1956,Graduation,Married,44739.0,1,0,2012-07-10,64,630,201,275,26,1,61,0,9,6,6,1,0,0,0,0,0,0,0,3,11,59,1,3,905.0,1194.0,21,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0,1,0.12070073518154951,-0.8648429705896805,Digital Enthusiasts
12054,1970,Master,Married,67953.0,1,0,2012-07-18,51,684,186,234,15,251,109,1,5,3,19,6,0,0,0,1,0,0,0,3,11,45,1,3,897.0,1479.0,27,1,6,0.18518518518518517,0.1111111111111111,0.7037037037037037,1,0,-0.07203545392205819,1.2210121612264944,High-Value Loyalists
12055,1972,Graduation,Widow,64651.0,0,0,2012-11-19,13,83,188,166,131,263,98,3,9,4,6,4,1,1,0,0,0,0,0,3,11,43,0,1,773.0,929.0,19,3,4,0.47368421052631576,0.21052631578947367,0.3157894736842105,2,0,-1.2769608419155878,-0.6836474224174796,High-Value Loyalists
12056,1943,PhD,Single,54289.0,0,0,2014-01-05,62,242,28,152,29,61,93,2,4,3,8,8,0,0,0,0,0,0,0,3,11,72,0,1,361.0,605.0,15,2,8,0.26666666666666666,0.2,0.5333333333333333,0,0,-0.5457913435017776,0.9426410221337658,High-Value Loyalists
12057,1983,Graduation,Married,71848.0,0,1,2012-11-26,41,752,15,120,30,2,219,3,3,6,9,1,0,0,0,0,0,0,0,3,11,32,1,3,766.0,1138.0,18,3,1,0.16666666666666666,0.3333333333333333,0.5,0,1,0.12156669638545663,0.18944117507160868,Digital Enthusiasts
12058,1964,Graduation,Divorced,79388.0,0,0,2014-05-11,41,859,59,306,18,10,168,1,2,3,19,3,0,0,0,0,0,1,0,3,11,51,0,1,235.0,1420.0,24,1,3,0.08333333333333333,0.125,0.7916666666666666,1,0,-1.7852694912944735,2.0764110361131856,High-Value Loyalists
12059,1976,Master,Together,120656.0,0,0,2014-01-11,54,868,8,204,75,33,231,0,2,15,10,7,0,0,0,0,1,0,0,3,11,39,0,2,355.0,1419.0,27,0,7,0.07407407407407407,0.5555555555555556,0.37037037037037035,1,0,-1.5870934939812775,-0.41241086187667453,High-Value Loyalists
12060,1948,PhD,Together,49289.0,0,0,2014-01-18,69,458,76,181,34,18,143,2,5,4,5,5,0,0,0,0,0,0,0,3,11,67,0,2,348.0,910.0,14,2,5,0.35714285714285715,0.2857142857142857,0.35714285714285715,0,0,-0.18234268816336438,-0.1371128316564832,High-Value Loyalists
12061,1978,Master,Widow,59603.0,1,0,2013-01-28,18,531,136,66,193,10,43,2,9,2,8,1,1,1,0,0,0,0,0,3,11,37,1,2,703.0,979.0,19,2,1,0.47368421052631576,0.10526315789473684,0.42105263157894735,2,0,-0.5224646831890435,-0.32407086622414893,High-Value Loyalists
12062,1969,Graduation,Single,41849.0,1,2,2014-01-17,55,89,20,56,1,3,16,4,3,1,1,4,0,1,1,0,0,0,0,3,11,46,3,4,349.0,185.0,5,4,4,0.6,0.2,0.2,2,1,2.6876434252398234,-1.5902024896351457,Digital Enthusiasts
12063,1968,Graduation,Single,62334.0,0,0,2014-02-24,9,1274,14,332,93,29,127,2,9,6,16,1,0,0,0,0,0,1,0,3,11,47,0,1,311.0,1869.0,31,2,1,0.2903225806451613,0.1935483870967742,0.5161290322580645,1,0,-2.093510333086511,0.4413650553673474,High-Value Loyalists
12064,1980,2n Cycle,Single,55494.0,0,0,2012-12-24,25,293,95,237,48,302,227,2,6,6,9,2,0,0,0,1,1,0,0,3,11,35,0,1,738.0,1202.0,21,2,2,0.2857142857142857,0.2857142857142857,0.42857142857142855,2,0,-1.4632490502816509,-0.04682074658125883,High-Value Loyalists
12065,1960,PhD,Together,63273.0,0,1,2012-10-25,62,38,11,64,4,77,99,3,1,2,3,3,0,0,0,0,0,1,0,3,11,55,1,3,798.0,293.0,6,3,3,0.16666666666666666,0.3333333333333333,0.5,1,1,0.8940129858413695,0.4637869844341387,Digital Enthusiasts
12066,1965,Master,Divorced,27096.26,1,1,2012-04-07,71,82,90,46,29,11,18,1,1,1,5,9,0,1,0,0,0,0,0,3,11,50,2,3,999.0,276.0,7,1,9,0.14285714285714285,0.14285714285714285,0.7142857142857143,1,1,1.8799040750978395,1.4924604655229237,Digital Enthusiasts
12067,1942,Graduation,Single,65024.0,1,0,2012-12-14,64,324,47,215,94,31,152,5,6,1,9,8,0,0,0,1,0,0,0,3,11,73,1,2,748.0,863.0,16,5,8,0.375,0.0625,0.5625,1,1,0.48325631846871575,0.8395911269114474,Digital Enthusiasts
12068,1982,PhD,Together,87936.0,1,0,2013-03-05,44,546,91,294,72,196,165,0,11,5,7,5,1,0,0,1,1,0,0,3,11,33,1,3,667.0,1364.0,23,0,5,0.4782608695652174,0.21739130434782608,0.30434782608695654,3,0,-0.39687803715164577,-1.178944569119408,High-Value Loyalists
12069,1967,Master,Divorced,35293.0,1,1,2013-11-17,67,290,91,168,12,57,35,4,2,3,13,5,0,0,0,0,0,0,0,3,11,48,2,3,410.0,653.0,18,4,5,0.1111111111111111,0.16666666666666666,0.7222222222222222,0,1,1.5494704995273643,1.5703162544914593,Digital Enthusiasts
12070,1950,Graduation,Single,55125.0,0,0,2013-05-14,41,461,18,160,189,81,89,4,3,9,10,6,0,0,0,0,0,0,0,3,11,65,0,1,597.0,998.0,22,4,6,0.13636363636363635,0.4090909090909091,0.45454545454545453,0,0,-0.8809250827348091,0.48607429924113565,High-Value Loyalists
12071,1977,Graduation,Together,81305.0,1,0,2012-08-10,67,768,284,683,233,7,19,1,9,13,12,6,1,0,0,0,1,1,0,3,11,38,1,3,874.0,1994.0,34,1,6,0.2647058823529412,0.38235294117647056,0.35294117647058826,3,0,-0.5108514918849182,-0.8196155380850031,High-Value Loyalists
12072,1990,Graduation,Divorced,57656.0,1,0,2012-09-25,52,901,258,701,616,653,204,2,19,26,4,10,1,0,1,0,0,0,0,3,11,25,1,2,828.0,3333.0,49,2,10,0.3877551020408163,0.5306122448979592,0.08163265306122448,2,0,-1.2238957740967762,-2.404933716347208,High-Value Loyalists
12073,1964,Basic,Single,61855.0,1,0,2012-04-21,51,380,90,136,37,123,63,2,5,3,5,4,0,0,1,1,0,1,0,3,11,51,1,2,985.0,829.0,13,2,4,0.38461538461538464,0.23076923076923078,0.38461538461538464,3,0,-0.08188916995730519,-0.34636728955706,High-Value Loyalists
12074,1984,2n Cycle,Married,56835.0,1,0,2012-07-15,62,255,179,516,61,137,75,3,8,17,3,11,0,0,0,0,0,0,0,3,11,31,1,3,900.0,1223.0,28,3,11,0.2857142857142857,0.6071428571428571,0.10714285714285714,0,1,0.6973730192035493,-1.9889887184094768,Digital Enthusiasts
12075,1989,Graduation,Together,34538.0,0,1,2012-05-04,46,147,2,142,73,2,40,2,2,1,4,6,0,0,0,1,0,0,0,3,11,26,1,3,972.0,406.0,7,2,6,0.2857142857142857,0.14285714285714285,0.5714285714285714,1,1,1.1653269029067805,0.5408947779319685,Digital Enthusiasts
12076,1942,Master,Divorced,44317.0,0,0,2013-11-25,54,258,105,85,0,20,34,6,5,4,2,3,0,1,0,0,1,0,0,3,11,73,0,1,402.0,502.0,11,6,3,0.45454545454545453,0.36363636363636365,0.18181818181818182,2,0,-0.3107787203983797,-0.9372691126537599,High-Value Loyalists
12077,1964,PhD,Together,96384.0,0,0,2012-07-28,47,439,106,669,212,153,400,0,8,14,10,3,1,0,0,1,0,0,0,3,11,51,0,2,887.0,1979.0,32,0,3,0.25,0.4375,0.3125,2,0,-1.9323772603958755,-0.7832200925181707,High-Value Loyalists
