ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Z_CostContact,Z_Revenue
11916,1967,Master,Together,23426.0,0,1,2014-05-18,67,123,58,49,10,18,62,5,1,2,5,5,0,0,0,0,1,0,0,3,11
11917,1977,Master,Together,49052.0,1,1,2013-11-29,99,132,40,58,10,2,14,4,1,1,2,10,0,0,0,0,0,0,0,3,11
11918,1966,PhD,Single,50975.0,0,2,2014-05-26,46,58,59,105,34,47,54,1,3,4,2,5,1,0,0,1,0,0,0,3,11
11919,1971,Graduation,Together,52311.0,1,1,2012-06-16,32,235,6,231,8,78,63,4,4,4,6,6,0,0,0,1,0,0,0,3,11
11920,1984,Graduation,Together,72685.0,0,0,2013-10-25,68,481,45,236,76,147,344,2,3,7,10,5,0,0,0,0,0,0,0,3,11
11921,1984,PhD,Single,72682.0,1,0,2013-10-30,0,299,0,379,127,19,19,2,4,5,8,4,0,0,0,0,1,0,0,3,11
11922,1977,Graduation,Together,57159.0,1,0,2014-03-21,42,1230,218,507,204,137,230,1,2,11,23,3,1,0,0,0,0,0,0,3,11
11923,1979,Graduation,Divorced,72516.0,1,0,2013-11-22,49,555,26,206,68,28,39,1,11,1,12,9,0,1,0,0,0,1,0,3,11
11924,1979,Graduation,Together,55294.0,1,1,2012-03-22,0,582,236,663,191,192,214,5,1,20,12,10,0,1,0,1,0,0,0,3,11
11925,1968,Master,Single,79683.0,1,0,2014-03-02,4,929,142,224,394,10,70,0,17,3,5,3,0,0,0,1,0,0,0,3,11
11926,1977,Graduation,Married,81433.0,1,0,2012-09-01,7,339,302,427,336,83,76,2,7,3,13,11,0,1,0,0,0,0,0,3,11
11927,1967,Graduation,Widow,46179.0,1,1,2014-05-20,76,100,15,43,20,137,55,6,2,6,5,4,0,0,0,0,0,1,0,3,11
11928,1965,2n Cycle,Married,78143.0,0,0,2013-11-25,13,1712,219,305,266,79,357,1,22,6,15,1,0,0,0,0,0,0,0,3,11
11929,1980,Graduation,Divorced,56130.0,0,0,2013-11-03,32,224,34,405,120,30,24,1,5,1,4,5,0,0,1,1,0,0,0,3,11
11930,1968,Graduation,Divorced,,0,1,2013-07-31,22,125,67,81,40,84,24,3,4,5,3,7,0,0,0,0,0,0,0,3,11
11931,1965,Graduation,Married,43997.0,1,2,2013-08-30,40,325,17,130,17,48,27,5,2,2,5,10,1,0,0,0,1,0,0,3,11
11932,1976,Master,Married,31112.0,0,1,2013-05-24,40,77,6,97,43,19,12,3,4,1,4,4,0,0,1,0,0,1,0,3,11
11933,1954,Graduation,Married,55845.0,1,0,2013-12-06,47,312,125,97,69,23,2,1,2,3,9,7,0,0,0,0,0,1,0,3,11
11934,1962,Graduation,Widow,44122.0,1,1,2014-04-09,51,68,7,81,3,33,36,6,2,4,3,6,0,1,0,0,0,0,0,3,11
11935,1975,Graduation,Single,88426.0,0,0,2012-06-19,60,804,232,387,207,32,4,2,14,7,13,2,1,0,0,1,0,0,0,3,11
11936,1963,Master,Married,79551.0,1,0,2014-01-19,53,1146,33,729,43,120,134,3,12,6,12,3,0,1,0,1,0,0,0,3,11
11937,1982,PhD,Widow,35756.0,0,2,2013-10-26,18,70,39,70,3,8,2,11,2,1,2,3,0,0,0,0,0,0,0,3,11
11938,1980,Graduation,Widow,62278.0,0,0,2013-06-09,60,142,155,144,28,115,220,0,3,2,9,5,1,0,0,1,0,0,0,3,11
11939,1974,Master,Single,74022.0,0,0,2014-03-29,47,1648,110,1397,126,141,83,0,7,38,14,1,0,0,0,0,1,1,0,3,11
11940,1960,PhD,Single,79664.0,1,0,2014-04-22,39,448,505,202,60,25,217,4,11,9,9,5,0,0,0,0,0,0,0,3,11
11941,1982,Master,Widow,55761.0,1,0,2013-02-11,59,448,188,819,165,685,268,0,7,9,28,4,0,0,0,0,1,0,0,3,11
11942,1982,Graduation,Single,69710.0,0,0,2012-03-02,64,686,41,149,10,49,34,0,8,1,6,6,0,0,1,0,0,0,0,3,11
11943,1969,Basic,Married,88725.0,0,0,2012-01-20,17,681,4,494,252,441,123,0,3,3,24,4,0,0,1,0,0,1,0,3,11
11944,1953,PhD,Divorced,42127.0,0,0,2013-07-06,25,280,35,123,18,13,15,1,3,1,5,3,0,1,0,0,0,1,0,3,11
11945,1956,Master,Together,46036.0,0,1,2012-10-30,64,341,20,65,7,95,126,4,4,4,3,9,0,0,0,0,0,0,0,3,11
11946,1968,Graduation,Divorced,118674.0,0,0,2012-07-20,10,324,229,149,47,132,87,0,5,6,12,2,1,0,1,0,0,0,0,3,11
11947,1982,Graduation,Married,54140.0,0,0,2012-03-27,57,425,15,174,40,100,50,3,3,2,8,4,0,0,0,0,0,0,0,3,11
11948,1966,PhD,Together,73551.0,0,0,2012-08-27,5,590,35,553,325,247,399,0,11,10,13,3,0,0,1,0,0,1,0,3,11
11949,1953,PhD,Together,55274.0,1,1,2013-07-17,73,332,1,132,25,2,113,1,6,1,7,3,0,0,0,0,0,0,0,3,11
11950,1945,Graduation,Together,50502.0,1,0,2013-12-16,35,178,57,105,66,39,91,2,2,1,2,11,0,0,1,0,0,0,0,3,11
11951,1956,Master,Single,179580.0,0,0,2014-01-21,23,448,153,261,157,103,232,1,5,6,12,1,0,0,0,0,0,0,0,3,11
11952,1973,Graduation,Single,40230.0,1,1,2013-08-17,51,75,68,92,76,21,36,3,2,1,3,6,1,0,0,0,0,0,0,3,11
11953,1947,Master,Widow,48188.0,1,1,2012-03-23,20,261,6,51,8,17,55,6,1,0,6,5,0,0,0,0,0,0,0,3,11
11954,1962,Graduation,Divorced,69079.0,0,0,2013-09-22,75,280,45,170,13,41,205,7,2,3,6,7,0,0,0,0,0,0,0,3,11
11955,1947,Graduation,Single,35983.0,1,0,2013-01-19,80,655,9,308,103,98,191,3,12,6,4,4,0,0,0,0,1,1,0,3,11
11956,1976,Graduation,Together,38724.0,1,1,2012-04-26,54,323,3,51,34,22,60,4,6,3,3,11,0,0,0,0,0,0,0,3,11
11957,1976,Graduation,Together,134115.0,0,0,2013-08-28,11,178,2,583,75,3,231,2,3,5,11,1,0,0,0,0,0,1,0,3,11
11958,1955,Master,Together,50805.0,1,0,2014-05-10,46,172,65,94,36,63,75,1,1,2,7,5,0,0,0,0,0,0,0,3,11
11959,1960,Graduation,Divorced,26868.0,1,1,2014-03-27,46,56,54,48,129,3,39,9,3,2,4,8,0,0,0,0,0,0,0,3,11
11960,1970,Graduation,Widow,35107.0,1,1,2013-12-04,57,189,15,28,35,3,3,5,1,2,2,5,1,0,1,0,1,0,0,3,11
11961,1966,Graduation,Divorced,86946.0,0,0,2012-07-17,31,304,61,193,58,20,39,2,6,1,7,4,0,0,0,0,0,0,0,3,11
11962,1977,Graduation,Widow,40968.0,1,1,2013-03-22,38,74,27,144,10,8,61,6,4,1,3,6,0,0,0,0,0,0,0,3,11
11963,1958,Graduation,Married,76099.0,0,0,2013-04-20,52,609,202,691,24,133,234,0,9,8,13,0,1,1,1,0,0,1,0,3,11
11964,1977,Master,Married,33133.0,1,2,2013-01-05,53,125,31,102,135,17,170,4,5,2,2,7,0,0,0,0,0,0,0,3,11
11965,1965,Graduation,Divorced,80469.0,0,0,2012-01-16,70,955,93,458,36,13,171,1,16,1,10,5,0,0,0,0,0,0,0,3,11
11966,1970,PhD,Widow,40847.0,1,1,2013-05-28,60,121,5,127,51,13,118,4,2,6,7,2,0,0,0,0,0,0,0,3,11
11967,1948,Graduation,Single,67958.0,1,1,2012-12-17,43,204,59,68,30,1,21,3,2,4,3,4,0,0,0,0,0,0,0,3,11
11968,1975,Graduation,Single,80228.0,0,0,2012-11-06,31,242,108,213,2,19,194,2,5,2,4,5,1,0,0,0,0,0,0,3,11
11969,1977,Graduation,Single,41629.0,0,1,2012-11-06,49,203,13,73,24,21,35,7,8,1,2,6,0,0,0,0,0,0,0,3,11
11970,1970,Graduation,Married,49802.0,0,0,2013-10-30,35,459,35,796,280,123,43,0,4,17,7,6,0,0,0,0,0,0,0,3,11
11971,1940,Graduation,Widow,39871.0,0,0,2012-06-08,56,130,49,109,12,3,128,1,2,5,3,4,0,0,1,0,0,0,0,3,11
11972,1976,Graduation,Married,42277.0,1,1,2013-05-08,33,89,7,128,31,12,15,6,2,2,2,9,0,0,0,0,0,0,0,3,11
11973,1992,Master,Divorced,49665.0,1,0,2012-05-08,15,184,53,154,130,41,119,2,7,8,3,2,0,0,0,1,1,0,0,3,11
11974,1963,Graduation,Single,86030.0,0,0,2014-04-21,45,870,221,288,273,30,91,1,7,13,8,3,0,1,0,0,0,0,0,3,11
11975,1969,PhD,Widow,95645.0,0,0,2012-11-28,39,1008,234,856,131,90,293,1,2,11,31,3,0,1,0,0,0,0,0,3,11
11976,1979,Graduation,Divorced,51773.0,0,0,2014-03-31,3,221,156,381,106,58,53,4,3,4,7,3,0,1,1,0,1,0,0,3,11
11977,1949,2n Cycle,Widow,42368.0,1,0,2012-02-25,63,175,25,105,10,145,104,2,7,2,3,8,0,1,0,0,1,0,0,3,11
11978,1975,Graduation,Divorced,37291.0,1,1,2013-10-16,76,64,15,49,26,8,21,10,2,3,6,8,0,0,0,0,0,0,0,3,11
11979,1969,Graduation,Divorced,99538.0,0,0,2014-03-26,33,710,6,311,108,59,291,0,15,2,8,3,0,0,0,0,0,0,0,3,11
11980,1954,Graduation,Single,64299.0,1,0,2012-05-18,15,159,52,886,71,35,7,1,13,4,11,4,0,0,0,0,0,0,0,3,11
11981,1966,Basic,Married,73391.0,1,0,2014-05-08,8,360,99,53,406,174,90,0,8,2,10,6,1,1,0,1,0,0,0,3,11
11982,1953,PhD,Widow,52772.0,0,0,2014-04-29,50,156,86,82,23,43,33,2,6,1,3,2,0,0,0,0,0,0,0,3,11
11983,1987,Graduation,Together,55989.0,0,1,2014-02-15,79,230,69,331,45,117,229,3,10,8,6,6,0,0,0,1,0,0,0,3,11
11984,1981,Graduation,Together,30674.0,1,1,2013-10-11,46,75,16,25,17,16,4,8,0,0,0,9,0,0,0,0,0,0,0,3,11
11985,1952,Master,Divorced,46949.0,1,0,2012-01-04,65,204,1,81,20,14,102,2,3,0,2,2,0,0,0,1,0,0,0,3,11
11986,1987,Master,Married,70554.0,1,0,2012-04-13,23,843,154,636,79,104,113,1,12,6,11,6,0,0,0,0,0,0,0,3,11
11987,1984,Graduation,Married,40646.0,0,1,2012-11-06,95,120,11,24,77,8,25,7,3,3,3,8,0,0,0,0,0,0,0,3,11
11988,1948,Graduation,Widow,34167.0,1,0,2013-12-03,52,316,116,294,393,117,36,4,1,6,9,3,0,0,0,0,0,0,0,3,11
11989,1961,Graduation,Widow,76913.0,0,0,2013-01-27,1,719,143,444,308,122,97,1,20,2,9,1,0,0,0,0,1,0,0,3,11
11990,1969,Graduation,Widow,114516.0,0,0,2012-02-11,10,835,332,466,5,59,178,0,7,3,22,5,0,0,0,0,0,0,0,3,11
11991,1969,Graduation,Married,38607.0,0,1,2012-10-23,38,52,58,187,19,2,38,7,1,2,12,8,0,0,0,0,0,0,0,3,11
11992,1976,Graduation,Together,48959.0,1,0,2014-01-23,40,67,77,153,7,66,46,3,2,4,7,2,0,0,1,0,0,0,0,3,11
11993,1962,Graduation,Single,144167.0,0,0,2013-12-21,12,805,285,426,184,117,238,4,12,7,15,4,0,1,0,0,1,0,0,3,11
11994,1973,Master,Together,64625.0,0,0,2014-01-10,27,340,138,338,38,74,202,1,11,7,6,5,0,0,0,0,0,1,0,3,11
11995,1992,Graduation,Married,41036.0,1,1,2013-08-30,99,180,28,130,47,30,78,4,3,4,6,5,0,0,0,1,0,1,0,3,11
11996,1979,Graduation,Married,70407.0,1,0,2012-06-12,25,877,178,380,35,141,49,1,11,6,10,5,1,0,0,0,0,0,0,3,11
11997,1973,Basic,Divorced,60393.0,0,0,2012-06-24,41,229,84,300,27,25,81,3,3,1,7,7,0,0,0,0,0,0,0,3,11
11998,1957,Graduation,Widow,44958.0,1,0,2014-06-09,45,387,24,227,129,28,198,6,6,6,4,10,0,0,0,1,0,0,0,3,11
11999,1971,Graduation,Divorced,58086.0,1,2,2012-03-18,56,136,11,72,1,18,15,4,1,3,3,8,0,0,0,0,0,0,0,3,11
12000,1947,Graduation,Married,63554.0,0,0,2013-12-05,66,125,1,154,45,100,14,0,4,3,2,6,0,0,0,1,0,0,0,3,11
12001,1977,Graduation,Single,76614.0,0,0,2013-06-23,0,456,185,411,25,2,160,2,5,4,5,11,0,0,0,0,0,0,0,3,11
12002,1941,Graduation,Single,58352.0,0,0,2012-02-08,55,147,42,125,119,90,50,3,1,3,7,11,0,1,0,1,0,0,0,3,11
12003,1962,Graduation,Married,31091.0,1,2,2014-01-29,49,178,83,102,45,8,86,5,6,3,3,6,0,0,0,0,0,0,0,3,11
12004,1967,Graduation,Married,116200.0,0,0,2014-03-25,31,421,40,832,691,111,68,2,19,7,10,3,0,0,0,0,0,0,0,3,11
12005,1955,PhD,Single,43931.0,0,0,2013-07-24,47,208,35,276,25,109,18,4,8,5,5,7,0,0,0,0,1,0,0,3,11
12006,2000,2n Cycle,Together,68789.0,1,0,2014-06-09,33,778,41,336,197,99,169,2,15,4,9,7,1,0,0,0,1,1,0,3,11
12007,1969,Graduation,Together,64841.0,0,0,2012-08-08,34,1330,598,468,284,190,8,1,9,14,19,5,0,0,1,1,0,1,0,3,11
12008,1977,PhD,Together,59838.0,0,0,2014-05-09,15,628,479,368,296,468,320,0,3,8,25,3,0,0,0,0,0,0,0,3,11
12009,1970,Master,Married,40498.0,1,1,2013-05-16,99,86,6,158,112,94,24,6,1,4,7,6,0,0,0,1,0,0,0,3,11
12010,1965,Graduation,Widow,76553.0,0,0,2013-08-20,6,636,164,364,429,180,620,4,11,11,14,3,1,1,0,0,0,0,0,3,11
12011,1972,Graduation,Married,43665.0,0,0,2013-04-22,69,304,77,428,93,312,11,2,5,4,15,5,0,0,0,1,0,0,0,3,11
12012,1955,Graduation,Single,100277.0,0,0,2014-03-11,0,1209,779,573,89,338,55,0,23,11,17,3,0,0,1,0,0,0,0,3,11
12013,1978,PhD,Widow,99326.0,1,0,2013-12-09,32,374,220,114,39,59,305,2,6,3,6,2,0,0,0,0,0,0,0,3,11
12014,1959,2n Cycle,Together,85824.0,1,1,2013-12-30,44,608,59,162,93,25,218,1,9,5,8,4,0,0,0,0,0,0,0,3,11
12015,1970,2n Cycle,Together,36094.0,1,2,2013-01-18,37,204,57,36,129,10,102,6,8,2,5,6,0,0,0,1,0,1,0,3,11
12016,1988,Master,Single,65115.0,0,1,2014-04-21,15,796,7,553,17,722,35,3,19,2,15,4,0,0,1,0,1,0,0,3,11
12017,1971,Graduation,Married,107485.0,0,0,2013-10-10,21,517,344,768,74,50,141,1,9,11,4,3,0,1,1,0,0,1,0,3,11
12018,1974,Graduation,Divorced,47561.0,0,1,2012-11-09,77,86,11,66,26,23,24,6,1,2,1,3,1,0,0,0,0,0,0,3,11
12019,1973,Graduation,Married,60684.0,0,0,2012-08-21,39,817,147,205,254,243,339,2,4,10,13,5,0,0,0,0,0,0,0,3,11
12020,1979,Graduation,Divorced,38261.0,1,1,2013-12-20,99,62,127,131,5,26,29,3,2,1,7,6,1,1,0,0,0,0,0,3,11
12021,1969,Basic,Divorced,95577.0,0,0,2012-01-22,40,754,207,1003,42,21,115,1,6,7,23,1,0,1,0,0,0,0,0,3,11
12022,1968,Graduation,Together,100543.0,0,0,2014-03-13,17,526,20,872,120,112,32,1,6,7,5,3,0,0,0,0,1,0,0,3,11
12023,1981,PhD,Together,63293.0,0,0,2013-11-23,0,769,114,294,5,60,63,5,3,5,13,3,0,0,0,0,0,1,0,3,11
12024,1971,Graduation,Married,63457.0,0,0,2013-05-29,3,378,11,346,23,255,128,2,5,1,16,6,1,0,0,0,0,1,0,3,11
12025,1972,Master,Married,85657.0,1,0,2014-06-06,32,490,46,168,46,49,94,4,2,3,12,1,0,0,0,0,1,0,0,3,11
12026,1944,PhD,Widow,66231.0,0,0,2012-08-28,17,211,103,132,77,45,83,3,5,5,3,6,0,0,0,0,1,0,0,3,11
12027,1980,Graduation,Married,71512.0,0,0,2014-06-06,33,534,27,229,97,132,252,2,9,2,10,4,0,0,0,0,1,1,0,3,11
12028,1962,Master,Married,53592.0,0,1,2012-04-30,62,78,37,95,15,7,11,3,1,1,2,8,0,0,0,0,0,0,0,3,11
12029,1982,Graduation,Married,35174.0,0,1,2013-11-06,51,78,78,138,18,36,47,7,2,3,4,7,0,0,0,0,0,0,0,3,11
12030,1978,PhD,Single,,0,0,2012-06-29,22,846,225,1002,302,29,698,0,5,17,26,1,0,0,0,0,1,1,0,3,11
12031,1981,Graduation,Divorced,42355.0,0,1,2013-08-24,99,251,9,53,5,40,46,3,3,3,5,9,0,0,0,0,0,1,0,3,11
12032,1977,PhD,Together,125035.0,0,0,2012-11-11,39,437,156,55,326,34,27,3,14,1,5,4,0,0,0,0,0,1,0,3,11
12033,1968,PhD,Widow,51208.0,1,0,2012-12-02,34,433,360,364,44,14,318,3,9,6,11,4,0,1,0,0,0,1,0,3,11
12034,1971,Graduation,Divorced,78409.0,0,0,2012-08-21,6,441,288,279,125,61,764,2,13,11,11,5,0,0,1,0,0,0,0,3,11
12035,1975,PhD,Widow,41320.0,0,2,2014-04-12,57,73,13,47,6,6,29,8,1,3,0,7,0,0,1,0,0,1,0,3,11
12036,1955,2n Cycle,Together,56300.0,1,1,2013-05-20,41,348,98,238,62,20,34,5,5,4,2,4,0,0,0,0,0,0,0,3,11
12037,1962,Graduation,Single,132932.0,0,0,2013-03-08,67,632,290,646,103,169,170,1,17,3,14,3,0,0,0,1,0,0,0,3,11
12038,1975,Graduation,Together,33245.0,0,1,2012-08-30,70,152,38,278,67,78,137,6,7,1,7,4,1,0,0,0,0,0,0,3,11
12039,1976,Graduation,Together,45539.0,1,1,2013-10-16,89,230,37,120,18,39,43,5,5,3,4,4,0,0,0,0,0,0,0,3,11
12040,1988,PhD,Widow,82013.0,0,0,2012-08-09,42,788,12,313,105,217,73,6,4,10,7,9,0,0,1,0,0,0,0,3,11
12041,1976,Master,Together,43751.0,0,1,2013-05-25,85,70,40,123,1,30,45,9,4,3,6,8,0,0,0,0,0,0,0,3,11
12042,1962,Master,Single,31355.0,1,2,2012-11-23,35,92,9,150,10,6,30,3,5,1,4,6,0,0,1,0,0,0,0,3,11
12043,1953,Graduation,Divorced,68910.0,1,1,2014-03-18,57,106,36,46,129,42,64,1,1,3,5,5,0,0,0,0,0,0,0,3,11
12044,1959,Basic,Together,66494.0,0,0,2012-10-02,32,142,5,111,3,23,37,6,1,1,3,6,0,0,0,1,0,0,0,3,11
12045,1957,Graduation,Widow,101466.0,0,0,2013-09-12,18,254,155,356,298,271,30,1,11,5,10,2,0,0,0,0,0,1,0,3,11
12046,1982,Master,Together,67712.0,1,1,2012-06-12,38,504,113,235,51,67,160,0,3,2,10,4,0,0,0,0,0,0,0,3,11
12047,1960,Master,Widow,39758.0,1,1,2012-10-03,36,58,4,50,3,8,2,10,3,1,8,6,0,0,0,0,0,0,0,3,11
12048,1955,Graduation,Divorced,88594.0,0,0,2013-04-11,0,445,111,445,70,156,319,1,2,3,19,5,0,0,0,0,0,0,0,3,11
12049,1977,Graduation,Widow,73888.0,0,0,2014-04-04,59,350,141,140,71,53,291,0,11,6,7,4,0,0,0,0,0,0,0,3,11
12050,1965,Basic,Single,52325.0,0,0,2012-12-31,15,247,15,226,18,60,5,5,3,1,7,4,0,0,1,0,0,0,0,3,11
12051,1948,Graduation,Divorced,75952.0,0,0,2012-06-08,65,457,595,278,31,37,79,0,3,17,9,4,1,0,0,1,1,0,0,3,11
12052,1974,Master,Divorced,52703.0,1,1,2014-03-13,20,564,87,30,119,86,124,1,5,7,4,5,0,0,0,0,0,0,0,3,11
12053,1956,Graduation,Married,44739.0,1,0,2012-07-10,64,630,201,275,26,1,61,0,9,6,6,1,0,0,0,0,0,0,0,3,11
12054,1970,Master,Married,67953.0,1,0,2012-07-18,51,684,186,234,15,251,109,1,5,3,19,6,0,0,0,1,0,0,0,3,11
12055,1972,Graduation,Widow,64651.0,0,0,2012-11-19,13,83,188,166,131,263,98,3,9,4,6,4,1,1,0,0,0,0,0,3,11
12056,1943,PhD,Single,54289.0,0,0,2014-01-05,62,242,28,152,29,61,93,2,4,3,8,8,0,0,0,0,0,0,0,3,11
12057,1983,Graduation,Married,71848.0,0,1,2012-11-26,41,752,15,120,30,2,219,3,3,6,9,1,0,0,0,0,0,0,0,3,11
12058,1964,Graduation,Divorced,79388.0,0,0,2014-05-11,41,859,59,306,18,10,168,1,2,3,19,3,0,0,0,0,0,1,0,3,11
12059,1976,Master,Together,120656.0,0,0,2014-01-11,54,868,8,204,75,33,231,0,2,15,10,7,0,0,0,0,1,0,0,3,11
12060,1948,PhD,Together,49289.0,0,0,2014-01-18,69,458,76,181,34,18,143,2,5,4,5,5,0,0,0,0,0,0,0,3,11
12061,1978,Master,Widow,59603.0,1,0,2013-01-28,18,531,136,66,193,10,43,2,9,2,8,1,1,1,0,0,0,0,0,3,11
12062,1969,Graduation,Single,41849.0,1,2,2014-01-17,55,89,20,56,1,3,16,4,3,1,1,4,0,1,1,0,0,0,0,3,11
12063,1968,Graduation,Single,62334.0,0,0,2014-02-24,9,1274,14,332,93,29,127,2,9,6,16,1,0,0,0,0,0,1,0,3,11
12064,1980,2n Cycle,Single,55494.0,0,0,2012-12-24,25,293,95,237,48,302,227,2,6,6,9,2,0,0,0,1,1,0,0,3,11
12065,1960,PhD,Together,63273.0,0,1,2012-10-25,62,38,11,64,4,77,99,3,1,2,3,3,0,0,0,0,0,1,0,3,11
12066,1965,Master,Divorced,26846.0,1,1,2012-04-07,71,82,90,46,29,11,18,1,1,1,5,9,0,1,0,0,0,0,0,3,11
12067,1942,Graduation,Single,65024.0,1,0,2012-12-14,64,324,47,215,94,31,152,5,6,1,9,8,0,0,0,1,0,0,0,3,11
12068,1982,PhD,Together,87936.0,1,0,2013-03-05,44,546,91,294,72,196,165,0,11,5,7,5,1,0,0,1,1,0,0,3,11
12069,1967,Master,Divorced,35293.0,1,1,2013-11-17,67,290,91,168,12,57,35,4,2,3,13,5,0,0,0,0,0,0,0,3,11
12070,1950,Graduation,Single,55125.0,0,0,2013-05-14,41,461,18,160,189,81,89,4,3,9,10,6,0,0,0,0,0,0,0,3,11
12071,1977,Graduation,Together,81305.0,1,0,2012-08-10,67,768,284,683,233,7,19,1,9,13,12,6,1,0,0,0,1,1,0,3,11
12072,1990,Graduation,Divorced,,1,0,2012-09-25,52,901,258,701,616,653,204,2,19,26,4,10,1,0,1,0,0,0,0,3,11
12073,1964,Basic,Single,61855.0,1,0,2012-04-21,51,380,90,136,37,123,63,2,5,3,5,4,0,0,1,1,0,1,0,3,11
12074,1984,2n Cycle,Married,56835.0,1,0,2012-07-15,62,255,179,516,61,137,75,3,8,17,3,11,0,0,0,0,0,0,0,3,11
12075,1989,Graduation,Together,34538.0,0,1,2012-05-04,46,147,2,142,73,2,40,2,2,1,4,6,0,0,0,1,0,0,0,3,11
12076,1942,Master,Divorced,44317.0,0,0,2013-11-25,54,258,105,85,0,20,34,6,5,4,2,3,0,1,0,0,1,0,0,3,11
12077,1964,PhD,Together,96384.0,0,0,2012-07-28,47,439,106,669,212,153,400,0,8,14,10,3,1,0,0,1,0,0,0,3,11
12078,1978,Basic,Divorced,81939.0,0,0,2012-02-15,11,228,394,91,118,8,60,1,5,3,7,2,1,1,0,0,1,0,0,3,11
12079,1984,PhD,Together,86746.0,0,0,2013-06-24,76,811,147,640,98,258,256,1,12,7,13,5,0,0,0,1,1,1,0,3,11
12080,1992,Graduation,Widow,50407.0,1,0,2013-05-14,25,130,129,373,57,129,80,1,8,5,1,7,1,0,0,0,0,1,0,3,11
12081,1967,2n Cycle,Divorced,72477.0,0,0,2012-02-06,18,434,177,489,70,32,261,1,10,2,11,5,0,0,0,0,0,0,0,3,11
12082,1956,2n Cycle,Together,41120.0,0,1,2013-09-12,58,109,29,64,43,11,72,1,1,1,4,9,0,0,0,0,0,0,0,3,11
12083,1972,PhD,Together,130143.0,0,0,2013-08-20,44,375,79,555,262,141,392,1,13,4,16,8,0,0,1,0,0,0,0,3,11
12084,1965,Graduation,Together,,0,1,2014-05-16,76,52,49,23,1,6,3,5,2,1,2,7,0,0,0,0,0,0,0,3,11
12085,1981,Master,Single,60160.0,1,0,2013-11-19,70,329,28,167,60,30,47,3,1,5,5,3,0,0,0,0,0,0,0,3,11
12086,1977,Graduation,Together,75764.0,0,0,2013-12-20,36,317,151,148,16,63,48,3,6,3,5,0,1,0,0,0,1,0,0,3,11
12087,1968,Master,Widow,61960.0,1,1,2013-11-03,45,285,50,182,29,206,71,0,4,3,11,2,0,0,0,0,0,0,0,3,11
12088,1974,2n Cycle,Married,35231.0,0,1,2013-08-07,24,180,11,32,34,54,16,7,2,0,4,9,0,0,0,0,0,0,0,3,11
12089,1983,Graduation,Married,53661.0,0,0,2013-07-23,14,308,95,425,59,210,152,1,6,3,16,2,1,0,0,0,0,0,0,3,11
12090,1966,Graduation,Married,86149.0,0,0,2013-07-15,35,675,67,428,115,63,376,3,11,5,8,9,0,0,0,1,0,0,0,3,11
12091,1953,Graduation,Divorced,31293.0,1,0,2013-01-30,59,138,63,374,39,114,97,4,11,3,5,3,0,0,0,0,1,0,0,3,11
12092,1963,Basic,Widow,44574.0,1,1,2012-03-26,56,248,38,88,1,22,24,6,2,1,6,4,0,0,0,0,0,0,0,3,11
12093,1972,Master,Together,82028.0,0,0,2014-06-02,39,409,70,924,300,467,224,1,7,18,13,4,0,0,1,0,0,0,0,3,11
12094,1942,Graduation,Widow,47903.0,0,0,2014-05-28,50,326,6,34,127,9,170,5,3,2,5,5,0,0,0,0,0,0,0,3,11
12095,1975,2n Cycle,Single,91181.0,0,1,2012-03-22,32,739,123,324,270,17,274,1,6,5,14,6,0,0,0,0,0,0,0,3,11
12096,1963,2n Cycle,Together,78021.0,0,0,2013-12-05,80,996,52,1132,247,159,109,1,4,9,24,3,0,0,0,0,0,0,0,3,11
12097,1976,2n Cycle,Divorced,56734.0,0,0,2013-11-12,32,589,224,262,141,24,86,2,6,4,11,8,1,0,0,0,0,0,0,3,11
12098,1971,PhD,Married,87683.0,0,0,2012-08-11,50,1954,63,533,97,191,242,0,15,6,28,3,1,0,0,0,0,0,0,3,11
12099,1978,Master,Widow,70609.0,1,0,2012-12-09,9,128,30,98,151,41,24,3,2,3,3,4,0,0,0,0,0,0,0,3,11
12100,1975,Graduation,Widow,34786.0,1,1,2013-11-23,60,92,8,125,10,5,12,6,1,0,1,5,0,0,0,0,0,0,0,3,11
12101,1959,Graduation,Widow,65696.0,0,0,2014-01-13,13,569,444,291,19,139,229,0,10,4,11,2,0,0,0,0,1,0,0,3,11
12102,1955,PhD,Widow,43733.0,1,0,2012-12-25,95,275,54,333,108,40,150,4,5,2,9,2,0,0,0,0,0,0,0,3,11
12103,1965,Graduation,Widow,67189.0,1,0,2013-07-20,39,544,81,216,139,19,126,4,9,2,8,3,0,0,0,0,0,0,0,3,11
12104,1985,Graduation,Single,38573.0,0,1,2013-02-14,57,63,34,35,8,9,13,6,2,1,2,4,0,0,0,0,0,0,0,3,11
12105,1985,Graduation,Married,41588.0,0,1,2012-05-05,39,166,45,127,20,31,89,5,3,5,5,10,0,0,0,0,0,0,0,3,11
12106,1967,Graduation,Single,36064.0,1,1,2012-05-25,38,32,26,56,23,32,10,3,3,2,5,9,0,0,0,0,0,0,0,3,11
